exper_id,average_loss_cov,n,eps,data_dim,mu,mu_out,par_reg1,learn_par,dicay_par,exper_iter,optim_iter,L,init_loc,date,time,std_loss_cov
138 ,6.5685 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 07:34
139 ,7.1044 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,3 ,500 ,1 ,0.0 ,2022-12-08 , 08:46
140 ,4.9064 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,3 ,500 ,1 ,0.0 ,2022-12-08 , 08:50
141 ,3.4884 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,3 ,500 ,1 ,0.0 ,2022-12-08 , 08:54
142 ,5.5963 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,3 ,500 ,1 ,0.0 ,2022-12-08 , 08:58
143 ,3.6776 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,3 ,500 ,1 ,0.0 ,2022-12-08 , 09:02
144 ,12.539 ,50 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,20 ,1000 ,1 ,0.0 ,2022-12-08 , 14:54
145 ,4.2354 ,200 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,20 ,1000 ,1 ,0.0 ,2022-12-08 , 15:08
146 ,4.4375 ,400 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,20 ,1000 ,1 ,0.0 ,2022-12-08 , 15:32
147 ,3.5718 ,600 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,20 ,1000 ,1 ,0.0 ,2022-12-08 , 16:05
150 ,9.1732 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,3 ,4 ,1 ,0.0 ,2022-12-08 , 16:16
151 ,7.4609 ,300 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,3 ,500 ,1 ,0.0 ,2022-12-08 , 16:21
152 ,3.2111 ,300 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,3 ,5000 ,1 ,0.0 ,2022-12-08 , 16:40
148 ,3.5475 ,800 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,20 ,1000 ,1 ,0.0 ,2022-12-08 , 16:51
153 ,3.7766 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,20 ,1000 ,1 ,0.0 ,2022-12-08 , 17:43
154 ,7.7607 ,300 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.2 ,0.3 ,1 ,1000 ,1 ,0.0 ,2022-12-08 , 23:22
155 ,2.9364 ,300 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.2 ,0.3 ,1 ,1000 ,1 ,0.0 ,2022-12-08 , 23:23
156 ,23.018 ,50 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.2 ,0.3 ,20 ,1000 ,1 ,0.0 ,2022-12-08 , 23:32
